;»ÕÕ;»ÕÕ_id
2788;7727687565;9517
2789;9705000373;11264
2792;7709083955;8346
2793;9703132328;11227
2794;5024139667;4012
2795;2540154785;1860
2796;7731259869;9783
2798;7710176315;8513
2799;7017350172;6476
2800;7704657324;7764
2801;4401050567;3477
2802;7839070643;10787
2803;5902063907;5152
2804;7709858440;8443
2805;7730650396;9754
2806;1832154340;1047
2807;9102070081;11065
2808;1653003714;796
2809;2456002093;1666
2811;5038120257;4204
2812;7708020007;8208
2813;7801537819;10185
2814;0411174395;213
2815;7705467527;7892
2816;7816359862;10624
2817;2321011777;1515
2818;7708316149;8258
2819;2466035235;1763
2820;7724354857;9293
2821;0541001971;231
2822;9729349879;11522
2823;6330057856;5787
2824;7705465086;7889
2825;7727504170;9505
2826;3662132188;2674
2827;7728168971;9551
2828;3252000879;2339
2829;7830002303;10727
2830;7735201059;9936
2831;6725033117;6326
2832;8911020197;11047
2833;4223045820;3386
2834;3123441258;2232
2835;4218003374;3352
2836;7710641442;8582
2837;7707600245;8175
2838;6663005798;6147
2839;2632062774;1917
2840;2304026276;1330
2841;7704871840;7821
2842;7725243282;9341
2844;2466144450;1776
2845;2801123826;2028
2846;7840089952;10809
2847;5022056052;3984
2848;7329015324;6860
2849;4824022970;3790
2850;2007006816;1118
2851;2311014546;1415
2852;4329016202;3450
2853;4402006514;3488
2854;7716807831;8922
2855;6812000220;6368
2856;0269032418;73
2857;7710146102;8502
2858;5836011163;5137
2859;2373011986;1613
2860;7801206285;10153
2861;4105022552;3155
2862;5904104725;5206
2863;7224003716;6801
2866;6829048904;6383
2868;1650128842;745
2869;7430039027;6927
2870;7204660086;6782
2871;7725335279;9351
2872;7804478424;10287
2873;6905062011;6401
2874;6501161401;5900
2875;2625002326;1898
2876;3801158556;2795
2877;7021050870;6504
2878;2308077000;1343
2879;4025459234;3082
2880;2635074954;1934
2881;7721823853;9165
2882;4705068936;3659
2883;7719818260;9089
2884;5260351747;4580
2885;7704573120;7748
2887;5074068517;4362
2888;7702679523;7381
2889;6727025390;6329
2890;9715309700;11376
2891;7708422108;8283
2892;4813013821;3766
2893;6501238735;5911
2894;9703038188;11202
2895;7704247293;7672
2896;7731664088;9826
2897;7814247539;10590
2898;1655201119;848
2899;7702413837;7354
2900;7729783539;9689
2901;5405086527;4715
2902;7708333955;8263
2903;4221019536;3370
2904;1823002220;1003
2905;5029252472;4087
2906;5000001162;3850
2907;8610030917;10969
2908;6501270175;5917
2909;2225008370;1272
2910;1103019252;402
2911;7727004530;9460
2912;5029035982;4062
2913;0278181110;166
2914;6660014787;6118
2915;4025062616;3068
2916;1102023841;396
2917;7703071777;7427
2918;5401232181;4664
2919;1835012826;1054
2920;7750005612;10110
2921;3900019377;2912
2922;7720330291;9102
2923;7701765530;7255
2924;7719577431;9081
2926;3023000323;2146
2927;6682011099;6290
2928;6167004934;5545
2929;7740000100;10017
2930;1654026753;818
2931;7710172832;8512
2932;0278936748;168
2933;7713518623;8684
2934;2353016552;1575
2935;6164300935;5503
2936;9704178727;11260
2937;7118506482;6674
2938;1834100340;1052
2939;5407197984;4784
2940;7709634514;8415
2941;1674002165;989
2942;5024141218;4013
2943;7713201785;8666
2944;2902018137;2084
2945;2309076859;1379
2946;7719472189;9075
2947;7720854979;9126
2948;7825363978;10675
2951;7816326874;10623
2952;5260146353;4563
2953;7744000912;10089
2954;4205382502;3239
2955;1650396792;770
2956;5032185113;4146
2957;4207023890;3255
2958;5410772955;4827
2959;7704586867;7752
2960;6150005087;5397
2961;5914024719;5274
2962;4029051911;3133
2963;7805004321;10304
2964;5000001451;3851
2965;7708379460;8269
2966;5022013517;3980
2967;6315023267;5669
2968;6900000283;6392
2969;6229049014;5602
2970;5026000300;4035
2971;3906126287;2945
2972;0277904486;151
2973;7710474375;8556
2974;2225224902;1294
2975;4025422770;3073
2976;9702005302;11168
2977;1501004390;598
2978;0256013312;27
2980;4346043541;3471
2981;6449043184;5834
2982;5407009285;4774
2983;6155072866;5439
2984;3122504272;2189
2985;7718707550;9034
2986;5638015430;5064
2987;7709364346;8378
2988;1435073060;539
2989;7703819149;7594
2990;6501195305;5907
2992;7602049775;7073
2993;7813200545;10545
2994;6950229689;6430
2995;7810268545;10426
2996;7731460528;9810
2997;2128014515;1177
2998;2540274360;1875
2999;7447228150;6954
3001;7718887053;9044
3002;1001185483;349
3004;1656015161;886
3005;7731376812;9794
3006;0267011229;58
3007;7706561875;8046
3008;7706406291;8009
3010;7704726183;7777
3012;7734111035;9889
3013;7714417755;8765
3014;6317034144;5715
3015;7801267457;10155
3016;7733661269;9870
3017;7701341820;7215
3018;5034060416;4169
3019;7709976250;8454
3020;7704844420;7806
3022;7604069216;7087
3023;7841322136;10833
3024;7725024805;9317
3025;7810537558;10449
3026;7709122523;8348
3027;7727084790;9470
3028;5075029180;4366
3029;5903006281;5183
3030;8603037291;10925
3031;7705964504;7954
3033;7838073881;10756
3034;2301013617;1314
3035;5027205773;4048
3036;4727007800;3729
3037;6671467563;6238
3038;7203162698;6735
3039;2334017818;1541
3040;7720853171;9125
3041;5402459280;4681
3042;7839338026;10794
3043;1901088813;1098
3044;1840081494;1079
3045;0513005614;218
3046;5606000738;4969
3047;4205001274;3185
3048;0562044550;256
3049;4633002394;3593
3050;6673171843;6253
3051;5904317219;5226
3052;6615001384;5997
3053;3123358105;2226
3054;5022050558;3983
3055;8904051130;11030
3056;9701249200;11167
3058;9715245037;11367
3059;7735116621;9928
3060;7807021918;10383
3061;4222013689;3374
3062;5405071094;4714
3063;7736000549;9944
3064;1303066789;444
3065;7451352537;6998
3066;7714033420;8714
3067;2309055961;1376
3068;9704044804;11243
3069;7718124710;9010
3070;5260900490;4602
3071;7712044762;8637
3072;0105035875;1
3074;7706809928;8078
3075;7530000048;7050
3076;7702508905;7367
3077;2309053153;1373
3078;1646044727;710
3079;1326224216;456
3080;7718193111;9016
3081;3731004687;2778
3082;7805732867;10359
3083;7116030430;6654
3084;7736188731;9973
3085;7825706086;10689
3086;7701032910;7171
3087;2347002093;1555
3088;2902076280;2093
3089;7708586441;8293
3090;7842011119;10844
3091;7705448228;7886
3092;3249004697;2327
3093;7712108769;8646
3094;5722111703;5100
3095;7810302700;10429
3096;7716187095;8903
3097;7710480393;8567
3098;7708406392;8279
3099;7202034742;6706
3100;1828007328;1012
3101;8605022981;10952
3102;6321351650;5764
3103;4813026228;3768
3105;2366000207;1591
3106;2460063910;1691
3107;7725707142;9384
3108;9729345779;11521
3109;3612007551;2634
3110;4214037044;3304
3111;3327819964;2450
3112;7406002523;6871
3113;7801268965;10156
3114;2453003966;1658
3115;7743841430;10074
3116;2801096562;2025
3117;7723763977;9266
3118;7710353620;8537
3119;1651044095;783
3120;7801496143;10179
3121;9702045898;11174
3122;6102073665;5345
3123;0814107419;314
3124;7825413361;10678
3125;7804468360;10286
3126;2014801580;1129
3127;5256123900;4503
3128;7710016978;8469
3129;7715889060;8888
3130;7730176610;9717
3131;3111006839;2170
3132;7701037940;7174
3133;7726388700;9419
3134;9703050330;11207
3135;5835049799;5135
3136;7702212104;7309
3137;5249130409;4467
3138;7814027050;10581
3139;9729014400;11494
3140;4101099804;3142
3141;7703730010;7570
3142;2634099427;1929
3143;5036093992;4186
3144;7116513237;6659
3145;5029150262;4076
3146;7813657564;10577
3147;5434101191;4850
3148;5047012473;4275
3149;9710053162;11345
3151;5035032034;4174
3152;7825397783;10677
3153;6164211516;5498
3154;3914015559;2995
3155;3301020662;2363
3156;2335013799;1543
3157;5032285990;4157
3159;7704249540;7673
3161;6234000600;5626
3162;5260001206;4540
3163;9705120864;11286
3164;7731369928;9792
3165;6666003414;6162
3166;7707515984;8164
3167;1644055843;684
3168;7719855294;9090
3169;2462003320;1711
3170;5401341705;4669
3171;0266063506;56
3172;5904074206;5197
3174;4213011580;3290
3175;6452127194;5858
3176;7727288391;9487
3177;6161075664;5445
3178;4003033322;3017
3179;2315997664;1496
3180;3123302374;2221
3181;3602011855;2628
3182;6317024749;5713
3183;7708713379;8317
3184;5904118661;5208
3185;3128117470;2269
3187;6915002325;6413
3188;6646008206;6050
3189;4028034085;3116
3190;7808036089;10397
3191;5034016022;4164
3192;4217011911;3321
3193;1021506287;379
3194;5805012946;5120
3195;0725991479;292
3196;5032030550;4126
3197;4707018000;3677
3198;2325018660;1529
3199;6616000619;6000
3200;7724847355;9309
3201;7806297550;10374
3204;7718105676;9006
3205;5406836941;4769
3206;7723836671;9270
3207;5001093906;3866
3208;6454004110;5871
3209;7714947625;8829
3210;5260365605;4582
3213;7704445376;7718
3214;6911020450;6409
3215;2901309341;2080
3216;6321376077;5766
3217;5261056600;4607
3218;6662001134;6141
3219;1001136662;344
3220;1660294359;979
3221;3328103250;2464
3222;7414003633;6889
3223;5047056255;4282
3224;5200000127;4413
3225;7726637843;9447
3227;2223054483;1250
3229;7805296900;10334
3230;7707308480;8133
3231;1400010492;463
3232;6452130366;5859
3233;8904007702;11024
3234;7810524140;10446
3235;5190127273;4399
3236;4715027054;3706
3238;7703761900;7576
3239;7804437435;10284
3240;6453123072;5866
3241;7805019279;10308
3242;2508010281;1799
3243;5503028668;4891
3244;5032125266;4141
3245;1829004048;1016
3246;7710152113;8505
3247;5206002593;4416
3249;6317023569;5712
3250;3664236915;2713
3251;1433027734;500
3253;7707115217;8107
3254;4811023542;3757
3255;7724514910;9302
3257;4632292098;3586
3258;7726026523;9399
3259;4804000086;3743
3260;2325006961;1524
3261;5626008809;5060
3262;7121001065;6678
3263;7731112143;9769
3264;6025050004;5320
3265;7708228598;8238
3266;1660120850;968
3267;7723212137;9249
3268;2466121318;1768
3269;8904034777;11025
3270;3448049766;2572
3271;7722512515;9205
3272;4250005979;3427
3273;3900019200;2909
3274;5216004215;4418
3276;8602060185;10905
3277;7710499161;8570
3278;2922010030;2112
3279;3324003247;2429
3280;8601023568;10893
3281;7702822212;7401
3282;7718625040;9030
3283;7736046991;9954
3284;6140001238;5375
3286;7731322214;9789
3287;5020087270;3976
3288;5047144328;4293
3289;9705035930;11268
3290;5249102673;4465
3291;4703090157;3628
3292;7703755248;7573
3293;6503013649;5928
3294;4626006302;3543
3295;2801108200;2026
3296;7803009412;10252
3298;0107002586;4
3299;7724181241;9278
3300;7811081363;10484
3301;3234043975;2311
3302;7017102557;6452
3303;7413009745;6883
3304;7414006560;6890
3305;1644045764;674
3306;7714017115;8707
3307;2538051310;1847
3308;7801721568;10194
3309;1615012813;618
3310;9725000822;11466
3311;1651070377;791
3314;1655247160;854
3315;0268033994;63
3316;7751229862;10127
3317;7721187816;9140
3318;4211014419;3272
3319;7722327689;9191
3320;7447224187;6953
3321;6167065479;5554
3322;4011011065;3042
3323;7839111219;10788
3324;7731406898;9801
3325;7705469845;7893
3326;9718177931;11421
3328;7708568386;8292
3330;7707238770;8120
3331;7022010799;6510
3332;7701213835;7200
3333;7709129705;8349
3334;2203000190;1211
3335;9102157783;11067
3336;7106014912;6576
3337;7710031863;8476
3338;7719633799;9085
3339;2801170255;2034
3340;3728012825;2767
3341;6501272937;5918
3342;5042085164;4235
3343;7106023201;6578
3344;0560022871;250
3345;5190308030;4401
3346;1215097731;431
3347;2631015563;1912
3348;7810907784;10469
3350;4824065980;3791
3351;6685091060;6299
3352;7703214270;7447
3353;2329016248;1537
3354;7817311895;10644
3355;4811004620;3748
3356;5903003330;5181
3357;6670083677;6173
3358;3617008647;2642
3359;9729337841;11520
3360;1659053849;933
3361;9204508575;11114
3362;1215151837;436
3363;1117000011;417
3364;9102164702;11069
3365;7705847529;7941
3366;2321003173;1514
3368;7202132161;6713
3369;0411003512;203
3370;1435075797;541
3371;7717125479;8957
3372;7704241848;7671
3373;7710389970;8543
3374;6316121764;5700
3375;7604126295;7090
3376;1426333875;486
3378;5001000066;3855
3379;2543118947;1884
3380;7706196090;7991
3381;1001158514;348
3382;2123023410;1157
3383;7714238869;8736
3384;7710257780;8520
3385;6501307548;5925
3386;7703013782;7411
3388;7730605160;9751
3389;5031045924;4113
3390;2465161822;1753
3391;0278053904;157
3392;7707298722;8129
3393;3250519281;2336
3394;7802754982;10233
3395;4214032021;3302
3396;3666052720;2735
3397;2312196715;1452
3398;0800009066;293
3399;6316031581;5692
3400;5035019523;4173
3401;3443095014;2536
3402;7702458348;7362
3403;2130006695;1197
3406;6608008004;5984
3407;1433009894;492
3408;9705121177;11288
3409;7703635617;7550
3410;5263127165;4638
3411;7708405737;8278
3412;6664013880;6154
3413;7718159343;9012
3414;7701999094;7276
3415;7816228080;10620
3416;7708304760;8255
3417;5261058974;4608
3419;7705392230;7875
3420;7720802000;9122
3421;7714710760;8799
3422;7715670503;8874
3423;9705031526;11266
3424;5502051657;4888
3425;9201504156;11100
3426;2310032246;1396
3427;3663006355;2682
3428;5012084357;3947
3429;8706004386;10993
3430;5050008290;4320
3431;5902198460;5160
3432;4714000363;3699
3433;6166002620;5526
3434;7806155468;10372
3435;6367003751;5796
3436;6601002420;5955
3437;2724248063;2012
3438;2463011853;1718
3439;7702203477;7307
3441;7707424367;8144
3443;7812043522;10525
3444;6661061807;6137
3445;7708320240;8259
3446;2444003180;1637
3447;0513003776;216
3448;7224009228;6804
3449;7728789425;9611
3451;4700000042;3608
3452;5318007590;4649
3453;5604004840;4963
3454;3324009136;2430
3455;5031126323;4119
3456;5504130128;4912
3457;6316245417;5707
3459;7703800010;7584
3460;7017341160;6475
3461;2127318285;1172
3462;5948025679;5299
3463;4246017548;3421
3464;7805164692;10330
3465;7729747033;9683
3466;0268036071;64
3467;1650234537;755
3468;4711005733;3694
3469;1648022038;720
3470;1003000650;367
3471;2361010410;1585
3472;6025018018;5316
3473;7733553753;9856
3474;7841291311;10828
3475;5902291029;5170
3476;5405479503;4733
3477;7701756221;7254
3478;6164056684;5490
3479;7813045875;10530
3480;6671427602;6235
3481;7702165310;7302
3482;4027083322;3100
3483;9729351349;11523
3484;6319037140;5734
3485;7720613388;9113
3486;7447188796;6950
3487;3015066514;2127
3489;1327011122;458
3490;7724221494;9282
3491;7838031120;10752
3492;7801073959;10141
3493;7710003351;8460
3494;6671398630;6233
3495;3906900574;2974
3496;8904037376;11027
3497;7407008920;6872
3498;5321158165;4662
3499;4632228448;3579
3500;4702014185;3614
3501;1435342770;590
3502;2632096340;1919
3503;4004001997;3025
3504;7730115448;9706
3505;7816592594;10633
3506;7725524660;9366
3507;1644049462;680
3508;6320004728;5745
3509;4218002236;3351
3510;7017071683;6449
3511;4240007430;3414
3512;9102189714;11073
3513;7102006237;6527
3514;1644090870;687
3515;7720734368;9118
3516;7705042179;7848
3517;6632006897;6039
3518;7100002340;6514
3519;6661000071;6123
3520;3906285135;2952
3521;5520900173;4944
3522;4025454765;3081
3523;6629004402;6030
3524;6037009410;5337
3525;6149012957;5395
3526;5612030402;5036
3527;1424005830;482
3528;4707029837;3682
3529;1322010439;447
3530;9201016247;11098
3531;7707529592;8166
3532;7706198595;7993
3533;3328465926;2482
3534;6025050371;5321
3535;7703468243;7517
3536;6708005720;6315
3538;0276133544;138
3540;0323123715;182
3541;2315013840;1473
3542;3128005590;2256
3543;1435017643;518
3544;7717671799;8984
3545;4216003322;3311
3546;7810537540;10448
3547;1654002248;804
3548;1435048338;530
3549;4207012419;3250
3550;9705118150;11285
3552;3665004949;2716
3553;2465072918;1746
3554;5753010381;5110
3555;2371000820;1603
3556;5260472484;4597
3557;3662150099;2676
3558;7115020976;6645
3559;7736133186;9968
3560;7743895280;10079
3561;5445258074;4858
3563;0542034987;241
3564;4205385253;3240
3565;6330017363;5781
3566;5405441299;4731
3567;2223030556;1246
3568;2310068690;1399
3569;7723103970;9241
3570;1901116323;1104
3571;2275001570;1310
3572;8603138733;10934
3573;1650239253;758
3574;3234014068;2307
3575;3435135658;2516
3576;3326012840;2436
3577;5905018998;5229
3578;5031064652;4114
3580;7701902970;7265
3581;7710433499;8550
3583;1835016228;1055
3584;4825128954;3804
3585;0273990050;87
3586;6661055507;6136
3587;8905039143;11040
3588;5303003391;4642
3589;6150058730;5401
3590;1001117010;343
3591;5433158910;4840
3592;5610037787;4995
3593;9703020247;11189
3594;2631006752;1910
3595;5257004895;4509
3597;5037008735;4191
3598;7707432745;8147
3599;5902994568;5179
3600;7203005737;6727
3601;6452010742;5852
3602;3460019060;2579
3603;5605021799;4968
3604;1835035446;1058
3606;7805517933;10346
3608;4720011412;3722
3610;7302037049;6815
3611;7736279160;9984
3612;9705193936;11304
3613;3808167655;2832
3614;4027146283;3110
3616;0561039211;251
3618;7723210210;9247
3619;7714072839;8721
3620;7107064602;6606
3621;7814207751;10589
3622;1655074125;839
3623;9204553264;11118
3624;7730263904;9734
3625;6615001120;5996
3626;7706207296;7995
3627;7428006240;6921
3628;7704300571;7692
3629;9731062094;11534
3630;7704279584;7689
3632;1651057270;788
3633;7415010200;6892
3634;7204163800;6779
3635;6454019130;5874
3636;2308119595;1351
3637;7456015334;7038
3638;7703046121;7420
3639;6226006397;5592
3640;6163214962;5486
3641;1003018230;369
3642;5001038736;3861
3643;0562039983;253
3644;9729137546;11498
3645;7802875514;10242
3646;1500002551;596
3648;7811566713;10503
3649;7703276615;7455
3650;2902009446;2083
3651;4010000399;3037
3652;7707635270;8178
3653;9729009907;11493
3654;1327153649;459
3655;7707115538;8108
3656;5018123130;3965
3658;5607001893;4973
3659;5024171100;4022
3660;4802010032;3731
3661;7703052439;7421
3662;7718982250;9052
3663;0269008334;70
3664;7736050003;9956
3665;7721490918;9147
3666;7801074335;10142
3667;7810189043;10415
3668;3817040895;2880
3669;2308249548;1366
3670;4628000962;3544
3671;5031035549;4109
3672;7831000066;10733
3673;7820324887;10666
3674;7830001050;10719
3675;7718123097;9009
3676;4822001364;3782
3677;4203001617;3178
3678;7703658597;7557
3679;1424003335;481
3680;7811487042;10500
3681;7017156263;6458
3682;9705122340;11290
3683;3444059562;2549
3684;7832000076;10741
3685;7203464000;6760
3687;0275929870;132
3688;7703651792;7556
3689;4632168647;3577
3691;7737053261;10010
3692;7720293949;9100
3693;1627018023;636
3694;3435000467;2513
3695;7703755618;7575
3696;7814665871;10608
3697;7802691764;10227
3698;2702010564;1950
3699;4217163505;3341
3700;7726660151;9449
3701;2632082033;1918
3702;4632256011;3583
3703;6952024775;6432
3705;7730511970;9741
3706;9201510907;11101
3707;2320181470;1511
3708;7839462305;10799
3710;2128015420;1178
3711;7202136720;6714
3712;1653007780;799
3713;7204002810;6769
3714;7704211201;7652
3715;0274010931;89
3718;7715440972;8863
3719;1655414195;878
3720;7703412610;7491
3721;2634003069;1923
3722;7801233338;10154
3723;6154565403;5422
3724;2801015394;2017
3725;5047117613;4292
3726;4205026550;3190
3727;2245000523;1299
3728;4101039153;3140
3729;2308294068;1368
3731;3661048688;2661
3732;7704412980;7716
3733;6164131980;5495
3734;7704561414;7747
3736;4707013516;3674
3737;7708142943;8225
3738;4811025162;3759
3739;7706019535;7970
3740;7729385930;9643
3741;7710439772;8552
3742;3123136783;2204
3743;4716010046;3711
3744;7705903195;7947
3745;7734731222;9918
3747;2130095159;1203
3748;9710070094;11349
3749;7831000108;10734
3750;4214012160;3296
3751;3241502066;2313
3752;4711002404;3693
3753;5908035470;5259
3754;9704007633;11233
3755;7722677115;9220
3756;7608021409;7124
3757;7801019126;10133
3758;7202180542;6719
3759;3900019190;2908
3760;6501278262;5920
3761;7713514202;8682
3762;7202244740;6724
3763;9103094582;11084
3764;0275901426;129
3765;7727620673;9512
3766;2325022280;1531
3768;7814406725;10594
3769;0266032970;51
3770;6732227642;6361
3771;4706002688;3664
3772;6732038469;6352
3773;2440000686;1630
3774;2122005916;1155
3775;7805104870;10326
3776;5032998454;4162
3777;1106020231;411
3778;2457061937;1678
3779;5036053076;4183
3780;7751169490;10123
3781;7705454461;7887
3782;7707381000;8140
3783;8901023181;11015
3784;7709858088;8442
3785;7714009555;8704
3786;7813252159;10552
3787;7726297989;9413
3788;1646019625;699
3789;7453011758;7006
3791;2309055979;1377
3792;7710317252;8529
3793;4211016600;3273
3794;2221200682;1234
3795;2466127415;1772
3796;7825418666;10679
3797;6658383321;6073
3798;7709722633;8424
3800;7743134286;10032
3801;7716942164;8934
3802;5107917656;4383
3803;1303067817;445
3804;6911003663;6408
3805;7811359749;10492
3807;3120099967;2182
3808;6931009085;6419
3809;7703191457;7444
3810;7838041248;10754
3811;1828020110;1015
3812;5406634656;4755
3813;5320002951;4650
3814;6670344181;6182
3815;7806089141;10369
3816;2536304773;1842
3817;7610077208;7148
3818;7708536433;8289
3819;3004001089;2119
3820;5406214958;4742
3821;7704661909;7765
3822;2222810514;1244
3823;2315097374;1484
3824;7819039902;10652
3825;7703067682;7425
3826;5615010933;5055
3827;2225136357;1285
3828;7737106202;10011
3829;6604029211;5958
3830;1435028701;522
3831;7825058558;10669
3832;4029042160;3130
3833;6684018519;6292
3834;7704873893;7822
3835;6950156688;6427
3836;7404067941;6868
3838;3525166410;2597
3839;4825089455;3801
3840;4205389000;3242
3842;7104526898;6553
3843;2700012301;1949
3844;7805606238;10352
3845;0270012769;77
3846;3110023084;2169
3847;8602146298;10915
3848;1644034890;665
3849;7715240941;8851
3850;2427000415;1627
3851;2453019420;1661
3852;5828901130;5128
3853;2352013076;1561
3854;7460012390;7044
3855;7708781097;8328
3856;4716025405;3714
3857;6686111626;6309
3858;2361013890;1586
3859;5407976532;4795
3860;3826000289;2889
3862;6659014609;6091
3863;7730544207;9747
3864;7018013613;6486
3865;3232000278;2299
3866;6376003959;5807
3867;7705521823;7905
3868;9705035288;11267
3869;5606004370;4972
3870;4223056318;3391
3871;5256124847;4504
3873;7705043493;7849
3874;9701074198;11144
3875;7702406533;7353
3876;3328490915;2486
3877;9718074615;11412
3878;7708361173;8267
3879;5003998386;3893
3881;7802463197;10221
3882;6017010569;5312
3883;3911008930;2986
3884;9204552221;11117
3885;6137007102;5374
3886;7733615382;9864
3887;2130007530;1198
3889;5446112952;4861
3890;2531008611;1824
3891;7725356310;9355
3892;4205108940;3207
3893;7725351305;9352
3894;3528000597;2614
3895;2448000110;1645
3896;6163013800;5463
3898;3665093392;2725
3900;5402546039;4687
3901;4221019938;3371
3902;2357006876;1582
3903;1659048020;932
3904;7804168380;10274
3905;7707199263;8114
3906;7810251630;10424
3907;7801326046;10163
3908;3619006116;2643
3909;1121003135;418
3910;8709009424;11000
3911;8605016635;10951
3912;7703465612;7512
3913;0411145965;210
3914;7740000076;10015
3915;7217000351;6797
3916;7453235204;7023
3917;2722055228;1990
3918;1435249362;572
3919;7104046595;6537
3920;2901168309;2071
3922;0549000271;249
3923;7826704892;10707
3924;4629025430;3550
3925;7715290822;8855
3926;4217097549;3331
3928;2460047153;1690
3930;6125010164;5362
3931;7017370274;6480
3932;7705507152;7902
3933;1435285681;578
3934;7722386589;9196
3935;9201012877;11097
3936;3808195282;2842
3937;7708186108;8231
3938;5024002077;3988
3939;7702077840;7293
3940;3808016670;2816
3941;4822000233;3780
3942;3810023308;2848
3943;2901116205;2065
3944;5038046500;4199
3945;3666127502;2742
3946;9729257674;11501
3947;8620009880;10980
3948;7728282515;9564
3949;5837023531;5144
3950;2464148642;1734
3951;1435269337;575
3952;6413004061;5818
3953;5753028484;5114
3954;2457025720;1672
3955;7116010113;6647
3956;5406416351;4749
3957;5433189764;4845
3958;6505009711;5934
3959;3616026957;2639
3960;7702426787;7358
3961;7716523950;8914
3962;5256068092;4500
3963;6659029450;6095
3965;5027096683;4044
3966;2464238215;1738
3968;6230006400;5607
3969;6162060967;5454
3970;0250006340;22
3971;1606006813;611
3972;5034031535;4166
3973;7701090559;7181
3974;1435323418;587
3975;7709081242;8345
3976;1650015990;738
3977;2209011209;1225
3978;7811038760;10478
3980;6155069430;5437
3981;7728029110;9533
3982;7724891869;9313
3983;7707516988;8165
3984;7724294887;9286
3985;9102161236;11068
3986;4011015912;3046
3987;7610038424;7133
3988;7116017126;6648
3989;6231054170;5623
3990;7839330845;10793
3992;3442094931;2528
3993;7707703787;8184
3994;9731073434;11536
3995;3328101358;2458
3996;5260273633;4574
3997;9703005577;11179
3998;1651000010;775
3999;5260194759;4567
4001;7203239260;6740
4002;6450010433;5840
4003;6315003126;5667
4004;4217014920;3323
4005;8603135115;10933
4006;7722698108;9223
4007;7529008204;7049
4009;9725049000;11473
4010;6626002037;6026
4011;5837038707;5145
4013;7720851329;9124
4015;7718099790;9004
4016;7728161172;9549
4017;7709756135;8429
4018;7805766104;10362
4020;7453019764;7008
4021;6312091050;5652
4022;5534020997;4948
4024;5408152658;4809
4025;7722516206;9208
4027;9204550136;11116
4028;6102060426;5344
4029;7731475010;9814
4030;1655258891;858
4031;7705051102;7850
4032;7722784205;9232
4033;7703466197;7513
4034;7802030877;10198
4035;7702331944;7331
4036;2315006923;1471
4037;4217048990;3325
4038;2907018998;2103
4039;3128001476;2255
4040;1653005126;798
4041;2372027415;1610
4042;6323072765;5769
4043;2801191495;2038
4044;5032277244;4155
4045;1701052425;995
4046;7707778246;8197
4047;5402112867;4677
4048;7714437222;8770
4049;7710065870;8489
4050;6671233692;6222
4051;2334023970;1542
4052;2465264553;1756
4053;1654004220;806
4054;4725007787;3726
4055;5902292512;5173
4056;2224100213;1260
4058;7714704125;8796
4059;5260450071;4591
4060;7830001010;10717
4061;3120013078;2179
4062;6658023946;6059
4063;1660034079;957
4064;5502013556;4886
4065;2312149426;1446
4066;4510028385;3521
4067;6450945740;5848
4068;7701952000;7270
4069;4027006078;3086
4071;7203516308;6762
4072;9718061817;11409
4073;5638073009;5067
4075;3426013572;2510
4076;4704077078;3652
4077;5032060033;4134
4078;5638031023;5065
4079;7708397772;8274
4080;7724401962;9296
4081;6367042944;5798
4082;7702583250;7372
4084;5036045974;4182
4085;4105046377;3156
4086;7709210875;8352
4087;7702453413;7361
4088;4813805383;3770
4089;9715406157;11384
4090;2460243408;1703
4091;2503026908;1791
4092;7727042479;9465
4094;7706006712;7964
4097;1657002006;892
4098;4217058532;3327
4099;7743109681;10030
4100;5029213040;4082
4101;7730281389;9738
4102;7806225108;10373
4103;6143099574;5385
4104;7733015025;9832
4105;5310002208;4644
4106;9710083336;11351
4108;2315061988;1480
4109;5192110268;4411
4111;3018015684;2141
4112;0562043940;254
4113;5024022965;3989
4114;5048005969;4314
4115;7729390753;9644
4117;1435235578;567
4118;7725293660;9348
4119;7703806647;7586
4120;8904034784;11026
4122;2128034430;1187
4123;7731169679;9775
4124;3327100048;2438
4125;7411018494;6877
4126;7725762256;9388
4127;4217126461;3339
4128;6632019695;6040
4129;3917032714;3001
4130;1101482560;392
4131;2922008419;2108
4132;1646019914;700
4134;7714941510;8827
4135;7017242755;6467
4136;3123473041;2234
4137;4202020744;3170
4139;7460002000;7043
4140;2308200623;1360
4141;3444051965;2547
4142;7725173067;9334
4143;6905033420;6399
4144;1435029543;524
4145;7704370385;7710
4146;7726068393;9405
4147;2128020406;1185
4149;7743392625;10041
4150;7704447599;7721
4151;4501113122;3503
4152;9102018684;11061
4153;0814118403;316
4154;7728219520;9557
4155;3666119484;2741
4156;7729480044;9661
4157;5258084318;4528
4158;7722019652;9175
4159;4027001552;3085
4160;0323018510;173
4161;4253000827;3431
4162;3128001300;2253
4163;5077018948;4367
4164;6681000827;6288
4165;4205123233;3213
4166;5046052201;4269
4167;7704445577;7719
4168;7707140573;8112
4169;6312139922;5657
4170;9105010010;11086
4171;1517000150;607
4172;7704047128;7623
4173;7107521785;6622
4174;4217023794;3324
4175;9704053397;11246
4176;2461119890;1708
4177;5834001025;5130
4178;9724013480;11457
4179;5610070022;5007
4180;7723788918;9267
4181;7721844148;9166
4182;7806150011;10371
4183;7728348981;9572
4184;0274950766;120
4185;7805059867;10323
4186;7704016345;7601
4187;7715076963;8843
4188;5029009950;4060
4189;1001045567;338
4190;7709745817;8428
